CitizenID,HighestEducation,FieldOfStudy,GraduationYear,LanguageProficiency
4460,Associate's Degree,Law,2006,Intermediate
4461,High School,Sciences,2022,Basic
4462,PhD,Engineering,1989,Basic
4463,High School,Engineering,2001,Intermediate
4464,Bachelor's Degree,Arts,2012,Fluent
4465,PhD,Sciences,1970,Fluent
4466,Bachelor's Degree,Arts,1984,Intermediate
4467,Master's Degree,Arts,2022,Native
4468,High School,Law,1985,Fluent
4469,High School,Sciences,2007,Fluent
4470,High School,Engineering,1979,Fluent
4471,Bachelor's Degree,Engineering,2019,Basic
4472,Bachelor's Degree,Arts,1993,Basic
4473,Bachelor's Degree,Law,2018,Basic
4474,Master's Degree,Law,1988,Native
4475,Bachelor's Degree,Sciences,2021,Basic
4476,PhD,Arts,1979,Intermediate
4477,PhD,Arts,1982,Intermediate
4478,High School,Business,1981,Intermediate
4479,Master's Degree,Sciences,1999,Intermediate
4480,PhD,Arts,2022,Native
4481,PhD,Arts,2000,Fluent
4482,PhD,Arts,1979,Intermediate
4483,Master's Degree,Engineering,2012,Intermediate
4484,PhD,Law,1972,Intermediate
4485,Bachelor's Degree,Sciences,2015,Intermediate
4486,Associate's Degree,Engineering,2005,Basic
4487,High School,Business,1986,Intermediate
4488,Bachelor's Degree,Arts,1999,Intermediate
4489,High School,Sciences,2004,Basic
4490,PhD,Law,2001,Fluent
4491,High School,Arts,1990,Intermediate
4492,PhD,Law,1971,Intermediate
4493,PhD,Arts,2016,Native
4494,Bachelor's Degree,Arts,2012,Fluent
4495,PhD,Law,2011,Intermediate
4496,Master's Degree,Business,1981,Native
4497,PhD,Engineering,2020,Intermediate
4498,High School,Sciences,1987,Fluent
4499,Associate's Degree,Law,1979,Native
4500,Associate's Degree,Engineering,2021,Native
4501,High School,Law,2013,Fluent
4502,High School,Business,1975,Basic
4503,Bachelor's Degree,Engineering,2021,Intermediate
4504,Associate's Degree,Law,1997,Native
4505,Master's Degree,Arts,1978,Native
4506,High School,Law,1975,Basic
4507,High School,Law,1972,Intermediate
4508,Associate's Degree,Business,2010,Basic
4509,Associate's Degree,Arts,1983,Native
4510,PhD,Sciences,1986,Fluent
4511,Bachelor's Degree,Engineering,1984,Basic
4512,PhD,Sciences,1993,Fluent
4513,Bachelor's Degree,Sciences,2003,Fluent
4514,PhD,Business,1971,Fluent
4515,Bachelor's Degree,Engineering,2012,Basic
4516,Bachelor's Degree,Engineering,2007,Basic
4517,Bachelor's Degree,Law,1971,Intermediate
4518,Master's Degree,Business,2010,Native
4519,Associate's Degree,Arts,2002,Basic
4520,Associate's Degree,Business,1990,Native
4521,Associate's Degree,Sciences,2014,Intermediate
4522,Associate's Degree,Sciences,1978,Native
4523,High School,Engineering,1976,Basic
4524,PhD,Business,1987,Intermediate
4525,Master's Degree,Arts,1985,Fluent
4526,Associate's Degree,Engineering,1987,Basic
4527,Associate's Degree,Arts,1979,Fluent
4528,Master's Degree,Arts,2008,Fluent
4529,PhD,Sciences,1992,Basic
4530,Master's Degree,Law,1987,Native
4531,Associate's Degree,Business,1971,Fluent
4532,PhD,Sciences,1991,Basic
4533,Master's Degree,Sciences,2007,Basic
4534,PhD,Law,1996,Fluent
4535,Master's Degree,Law,2003,Native
4536,Bachelor's Degree,Business,1997,Native
4537,PhD,Sciences,2015,Fluent
4538,PhD,Law,2003,Basic
4539,Associate's Degree,Engineering,2014,Basic
4540,Bachelor's Degree,Sciences,2012,Fluent
4541,Bachelor's Degree,Engineering,1989,Native
4542,Master's Degree,Engineering,2003,Fluent
4543,High School,Arts,2013,Fluent
4544,High School,Engineering,2011,Basic
4545,Bachelor's Degree,Sciences,2005,Intermediate
4546,Master's Degree,Engineering,2017,Fluent
4547,Master's Degree,Engineering,1973,Basic
4548,PhD,Sciences,2004,Fluent
4549,Associate's Degree,Sciences,1988,Basic
4550,High School,Business,2004,Fluent
4551,High School,Business,1973,Fluent
4552,PhD,Business,1984,Fluent
4553,Master's Degree,Engineering,1988,Fluent
4554,PhD,Business,2009,Basic
4555,PhD,Engineering,2017,Native
4556,Bachelor's Degree,Law,2004,Native
4557,Associate's Degree,Sciences,1980,Intermediate
4558,High School,Sciences,1991,Native
4559,PhD,Law,1994,Basic
4560,Associate's Degree,Engineering,1976,Intermediate
4561,PhD,Arts,1974,Basic
4562,Associate's Degree,Law,1978,Basic
4563,Master's Degree,Law,1977,Native
4564,Associate's Degree,Engineering,1983,Intermediate
4565,High School,Engineering,2019,Native
4566,PhD,Sciences,2007,Native
4567,PhD,Arts,1985,Intermediate
4568,Bachelor's Degree,Business,2020,Native
4569,Master's Degree,Sciences,1992,Basic
4570,Master's Degree,Law,2000,Basic
4571,High School,Arts,1981,Native
4572,Associate's Degree,Arts,2008,Native
4573,High School,Business,2015,Basic
4574,Bachelor's Degree,Sciences,1975,Fluent
4575,Associate's Degree,Law,2004,Fluent
4576,Master's Degree,Law,2010,Native
4577,High School,Law,2005,Fluent
4578,High School,Law,1980,Basic
4579,Master's Degree,Arts,1974,Basic
4580,PhD,Arts,2015,Native
4581,Bachelor's Degree,Sciences,1994,Intermediate
4582,High School,Arts,1995,Fluent
4583,Bachelor's Degree,Arts,1975,Basic
4584,Associate's Degree,Engineering,2021,Basic
4585,Master's Degree,Law,2006,Intermediate
4586,Bachelor's Degree,Law,2009,Intermediate
4587,Master's Degree,Sciences,1979,Native
4588,Master's Degree,Business,2014,Intermediate
4589,Bachelor's Degree,Business,1983,Intermediate
4590,PhD,Engineering,2007,Intermediate
4591,Master's Degree,Engineering,1989,Intermediate
4592,Master's Degree,Business,1998,Fluent
4593,High School,Arts,2000,Fluent
4594,Associate's Degree,Engineering,1984,Basic
4595,High School,Sciences,2018,Fluent
4596,High School,Law,2020,Fluent
4597,Bachelor's Degree,Law,1991,Intermediate
4598,Bachelor's Degree,Arts,1998,Intermediate
4599,Associate's Degree,Sciences,1978,Fluent
4600,Associate's Degree,Law,2000,Intermediate
4601,Bachelor's Degree,Business,1974,Basic
4602,PhD,Sciences,1985,Fluent
4603,High School,Sciences,2022,Basic
4604,Associate's Degree,Law,1994,Fluent
4605,PhD,Arts,1978,Native
4606,Master's Degree,Engineering,1993,Intermediate
4607,High School,Business,2017,Intermediate
4608,Associate's Degree,Business,2015,Intermediate
4609,PhD,Arts,1980,Intermediate
4610,Bachelor's Degree,Sciences,1978,Intermediate
4611,Bachelor's Degree,Arts,2003,Fluent
4612,High School,Arts,2004,Intermediate
4613,PhD,Sciences,2005,Fluent
4614,PhD,Law,1972,Basic
4615,PhD,Law,1984,Intermediate
4616,Associate's Degree,Arts,2012,Basic
4617,PhD,Business,1991,Fluent
4618,Bachelor's Degree,Arts,2009,Basic
4619,Associate's Degree,Arts,2000,Native
4620,Bachelor's Degree,Law,1982,Native
4621,Master's Degree,Law,1999,Basic
4622,Master's Degree,Business,2005,Basic
4623,Bachelor's Degree,Law,2020,Fluent
4624,Associate's Degree,Business,1988,Fluent
4625,High School,Business,1977,Intermediate
4626,PhD,Arts,2005,Fluent
4627,High School,Business,2019,Native
4628,Bachelor's Degree,Business,2003,Native
4629,High School,Sciences,2002,Intermediate
4630,Associate's Degree,Arts,1985,Basic
4631,Associate's Degree,Arts,2020,Fluent
4632,Associate's Degree,Law,2007,Fluent
4633,Master's Degree,Law,1970,Fluent
4634,Master's Degree,Law,1982,Fluent
4635,Master's Degree,Law,2005,Intermediate
4636,Master's Degree,Sciences,1971,Intermediate
4637,Master's Degree,Arts,2002,Native
4638,Bachelor's Degree,Engineering,1999,Fluent
4639,High School,Engineering,2000,Intermediate
4640,PhD,Engineering,2018,Native
4641,PhD,Engineering,2019,Native
4642,Bachelor's Degree,Law,2015,Basic
4643,High School,Arts,1971,Intermediate
4644,Associate's Degree,Business,1981,Fluent
4645,Master's Degree,Law,2007,Fluent
4646,Master's Degree,Sciences,1984,Intermediate
4647,PhD,Sciences,1981,Native
4648,Associate's Degree,Business,1976,Basic
4649,High School,Sciences,1984,Fluent
4650,Master's Degree,Arts,1977,Fluent
4651,Associate's Degree,Engineering,1977,Native
4652,High School,Arts,1976,Fluent
4653,High School,Law,2014,Intermediate
4654,Master's Degree,Arts,2009,Fluent
4655,Bachelor's Degree,Business,2022,Basic
4656,Associate's Degree,Sciences,2014,Basic
4657,Bachelor's Degree,Engineering,1987,Fluent
4658,Master's Degree,Law,2016,Fluent
4659,High School,Business,2014,Basic
4660,Associate's Degree,Arts,2000,Native
4661,High School,Sciences,1991,Basic
4662,Master's Degree,Law,2004,Fluent
4663,High School,Law,2019,Fluent
4664,High School,Arts,1977,Basic
4665,PhD,Engineering,2022,Fluent
4666,High School,Law,1973,Fluent
4667,High School,Sciences,2007,Intermediate
4668,PhD,Business,1990,Native
4669,Associate's Degree,Arts,2007,Basic
4670,High School,Law,2014,Fluent
4671,High School,Sciences,2004,Native
4672,Bachelor's Degree,Sciences,2006,Basic
4673,Associate's Degree,Engineering,2010,Intermediate
4674,Associate's Degree,Law,1982,Basic
4675,High School,Arts,2007,Intermediate
4676,High School,Sciences,1977,Basic
4677,High School,Law,1973,Fluent
4678,Associate's Degree,Sciences,2020,Fluent
4679,Bachelor's Degree,Arts,1988,Intermediate
4680,High School,Arts,2009,Basic
4681,Bachelor's Degree,Law,1990,Fluent
4682,PhD,Sciences,2014,Basic
4683,Bachelor's Degree,Arts,1984,Native
4684,Master's Degree,Law,2010,Basic
4685,Bachelor's Degree,Sciences,2010,Intermediate
4686,High School,Sciences,1989,Native
4687,PhD,Arts,2019,Fluent
4688,High School,Law,2003,Basic
4689,Bachelor's Degree,Arts,2020,Intermediate
4690,Master's Degree,Engineering,1982,Fluent
4691,Associate's Degree,Sciences,1976,Fluent
4692,High School,Law,1979,Intermediate
4693,Master's Degree,Arts,2008,Basic
4694,High School,Law,1988,Intermediate
4695,High School,Business,2012,Native
4696,High School,Business,2017,Native
4697,Bachelor's Degree,Law,2022,Basic
4698,Master's Degree,Engineering,2021,Fluent
4699,High School,Business,2009,Native
4700,Master's Degree,Business,2013,Fluent
4701,PhD,Arts,1982,Native
4702,Bachelor's Degree,Engineering,1972,Basic
4703,PhD,Arts,1983,Basic
4704,Bachelor's Degree,Engineering,1981,Fluent
4705,PhD,Business,2005,Intermediate
4706,High School,Engineering,2001,Native
4707,High School,Engineering,1978,Fluent
4708,PhD,Sciences,2004,Fluent
4709,High School,Arts,1994,Native
4710,Associate's Degree,Engineering,1991,Basic
4711,Master's Degree,Law,2007,Native
4712,Bachelor's Degree,Engineering,1990,Basic
4713,PhD,Business,1971,Fluent
4714,Associate's Degree,Business,2008,Intermediate
4715,Bachelor's Degree,Engineering,1971,Intermediate
4716,High School,Business,1982,Intermediate
4717,Master's Degree,Business,1993,Fluent
4718,High School,Business,1990,Intermediate
4719,Associate's Degree,Sciences,2011,Fluent
4720,Bachelor's Degree,Arts,1987,Intermediate
4721,PhD,Sciences,1971,Basic
4722,Master's Degree,Engineering,1972,Native
4723,PhD,Arts,1979,Native
4724,High School,Arts,2006,Basic
4725,Master's Degree,Engineering,2021,Intermediate
4726,Associate's Degree,Business,2013,Intermediate
4727,Associate's Degree,Business,2021,Basic
4728,Associate's Degree,Engineering,1989,Fluent
4729,Master's Degree,Business,1996,Native
4730,Associate's Degree,Business,1970,Basic
4731,Associate's Degree,Engineering,1989,Intermediate
4732,High School,Sciences,1973,Fluent
4733,PhD,Engineering,2017,Fluent
4734,Bachelor's Degree,Engineering,1981,Fluent
4735,Master's Degree,Business,1997,Basic
4736,Bachelor's Degree,Business,1998,Fluent
4737,Bachelor's Degree,Engineering,2004,Basic
4738,High School,Arts,2002,Intermediate
4739,PhD,Sciences,1988,Intermediate
4740,Bachelor's Degree,Engineering,2019,Fluent
4741,High School,Business,2021,Basic
4742,PhD,Sciences,1995,Intermediate
4743,Master's Degree,Sciences,2005,Native
4744,High School,Law,2006,Fluent
4745,High School,Business,2012,Native
4746,High School,Engineering,1998,Native
4747,High School,Arts,1995,Fluent
4748,High School,Business,1973,Fluent
4749,PhD,Sciences,2000,Fluent
4750,PhD,Business,2018,Intermediate
4751,Associate's Degree,Sciences,1987,Basic
4752,PhD,Business,2006,Basic
4753,Bachelor's Degree,Sciences,1975,Basic
4754,Bachelor's Degree,Engineering,1998,Native
4755,High School,Business,2022,Fluent
4756,High School,Law,2004,Native
4757,High School,Engineering,2012,Native
4758,Master's Degree,Arts,1982,Intermediate
4759,PhD,Engineering,2019,Intermediate
4760,High School,Engineering,1991,Intermediate
4761,Associate's Degree,Business,1987,Basic
4762,PhD,Engineering,2018,Fluent
4763,Bachelor's Degree,Arts,2005,Intermediate
4764,Bachelor's Degree,Law,2018,Native
4765,Master's Degree,Business,1987,Native
4766,Bachelor's Degree,Sciences,2019,Intermediate
4767,Associate's Degree,Arts,2010,Intermediate
4768,PhD,Sciences,2020,Intermediate
4769,High School,Law,2005,Native
4770,Associate's Degree,Engineering,1982,Fluent
4771,Master's Degree,Arts,1974,Basic
4772,Bachelor's Degree,Business,1987,Intermediate
4773,High School,Engineering,1982,Native
4774,PhD,Law,1988,Intermediate
4775,Associate's Degree,Law,2021,Basic
4776,Associate's Degree,Engineering,1975,Intermediate
4777,PhD,Engineering,2020,Fluent
4778,Associate's Degree,Law,2005,Basic
4779,Associate's Degree,Law,1992,Fluent
4780,PhD,Arts,2000,Basic
4781,Associate's Degree,Arts,1981,Fluent
4782,PhD,Engineering,1975,Basic
4783,Associate's Degree,Sciences,1971,Basic
4784,High School,Sciences,1974,Basic
4785,PhD,Business,2004,Intermediate
4786,PhD,Business,2011,Native
4787,Associate's Degree,Arts,2010,Basic
4788,Master's Degree,Engineering,1971,Intermediate
4789,Bachelor's Degree,Sciences,1985,Basic
4790,PhD,Arts,2008,Native
4791,Bachelor's Degree,Arts,2001,Intermediate
4792,Associate's Degree,Law,1970,Fluent
4793,PhD,Engineering,2014,Fluent
4794,Bachelor's Degree,Business,2008,Native
4795,Associate's Degree,Arts,1991,Basic
4796,PhD,Arts,2021,Fluent
4797,Master's Degree,Arts,1992,Native
4798,Master's Degree,Arts,2000,Fluent
4799,PhD,Sciences,1989,Fluent
4800,PhD,Law,1977,Basic
4801,Associate's Degree,Business,2006,Intermediate
4802,PhD,Sciences,1988,Fluent
4803,Master's Degree,Business,2018,Native
4804,Associate's Degree,Engineering,2016,Fluent
4805,High School,Arts,2001,Native
4806,PhD,Arts,2019,Basic
4807,PhD,Engineering,1993,Basic
4808,Associate's Degree,Arts,2014,Intermediate
4809,Associate's Degree,Arts,1975,Fluent
4810,PhD,Arts,1992,Basic
4811,Master's Degree,Law,1977,Fluent
4812,Associate's Degree,Sciences,1992,Intermediate
4813,Associate's Degree,Arts,1983,Basic
4814,High School,Business,1991,Native
4815,High School,Sciences,1998,Basic
4816,PhD,Arts,1977,Intermediate
4817,Associate's Degree,Business,1982,Basic
4818,Associate's Degree,Engineering,2022,Fluent
4819,Bachelor's Degree,Business,1989,Basic
4820,Bachelor's Degree,Engineering,1992,Native
4821,Associate's Degree,Sciences,1979,Intermediate
4822,Master's Degree,Law,1997,Fluent
4823,Master's Degree,Sciences,1987,Basic
4824,High School,Arts,2006,Fluent
4825,Bachelor's Degree,Arts,1995,Basic
4826,Bachelor's Degree,Sciences,2012,Fluent
4827,Associate's Degree,Arts,1996,Fluent
4828,High School,Arts,2019,Intermediate
4829,PhD,Arts,1977,Intermediate
4830,Bachelor's Degree,Arts,1983,Intermediate
4831,Associate's Degree,Law,2014,Basic
4832,Associate's Degree,Sciences,2013,Native
4833,Master's Degree,Arts,1999,Intermediate
4834,Master's Degree,Engineering,2015,Native
4835,Master's Degree,Engineering,1984,Fluent
4836,PhD,Law,2021,Fluent
4837,High School,Business,2013,Basic
4838,Bachelor's Degree,Business,2010,Native
4839,Bachelor's Degree,Business,2020,Basic
4840,PhD,Engineering,2017,Native
4841,High School,Engineering,1996,Fluent
4842,PhD,Arts,2020,Basic
4843,High School,Law,2002,Basic
4844,Master's Degree,Business,1980,Intermediate
4845,PhD,Business,1993,Fluent
4846,Master's Degree,Arts,1975,Intermediate
4847,PhD,Arts,1979,Native
4848,High School,Business,2010,Native
4849,Master's Degree,Business,1994,Native
4850,Master's Degree,Engineering,1977,Intermediate
4851,High School,Arts,1981,Fluent
4852,Bachelor's Degree,Engineering,2002,Native
4853,Associate's Degree,Sciences,1990,Basic
4854,PhD,Law,2018,Fluent
4855,PhD,Law,1981,Native
4856,Associate's Degree,Law,2005,Native
4857,High School,Law,1990,Intermediate
4858,Associate's Degree,Business,2000,Basic
4859,High School,Arts,1985,Fluent
4860,Bachelor's Degree,Arts,1994,Intermediate
4861,High School,Business,2004,Native
4862,Master's Degree,Law,2007,Native
4863,Master's Degree,Business,1978,Native
4864,High School,Business,1979,Native
4865,Bachelor's Degree,Sciences,1998,Fluent
4866,Master's Degree,Business,1995,Intermediate
4867,High School,Engineering,1983,Fluent
4868,High School,Engineering,1977,Native
4869,Associate's Degree,Law,2005,Intermediate
4870,PhD,Business,1974,Fluent
4871,Associate's Degree,Arts,1982,Basic
4872,High School,Arts,1999,Intermediate
4873,Associate's Degree,Engineering,1974,Intermediate
4874,Bachelor's Degree,Sciences,2012,Basic
4875,PhD,Business,2022,Intermediate
4876,Associate's Degree,Business,1974,Basic
4877,Bachelor's Degree,Business,1991,Basic
4878,Bachelor's Degree,Arts,1997,Native
4879,High School,Sciences,1976,Fluent
4880,Associate's Degree,Law,2008,Basic
4881,Bachelor's Degree,Sciences,2022,Fluent
4882,Bachelor's Degree,Business,2008,Fluent
4883,PhD,Law,2006,Native
4884,PhD,Law,2009,Intermediate
4885,Bachelor's Degree,Engineering,1971,Basic
4886,Associate's Degree,Engineering,2003,Native
4887,PhD,Law,1984,Basic
4888,Associate's Degree,Sciences,2018,Fluent
4889,Associate's Degree,Law,1991,Fluent
4890,PhD,Business,1999,Intermediate
4891,Associate's Degree,Engineering,1974,Intermediate
4892,Associate's Degree,Business,1997,Native
4893,Associate's Degree,Business,2011,Intermediate
4894,Master's Degree,Engineering,1996,Native
4895,High School,Arts,2009,Basic
4896,Bachelor's Degree,Arts,2019,Intermediate
4897,Master's Degree,Engineering,1975,Fluent
4898,Master's Degree,Business,2021,Intermediate
4899,Master's Degree,Business,1974,Basic
4900,Bachelor's Degree,Business,1981,Intermediate
4901,PhD,Business,2013,Intermediate
4902,PhD,Sciences,2019,Basic
4903,Associate's Degree,Law,2021,Fluent
4904,Bachelor's Degree,Arts,1985,Native
4905,Associate's Degree,Arts,1980,Fluent
4906,Associate's Degree,Engineering,1997,Basic
4907,Associate's Degree,Sciences,1970,Fluent
4908,Master's Degree,Engineering,2022,Fluent
4909,Associate's Degree,Engineering,1987,Basic
4910,High School,Arts,1994,Native
4911,Bachelor's Degree,Law,2007,Native
4912,Master's Degree,Arts,1982,Fluent
4913,High School,Sciences,2003,Basic
4914,Bachelor's Degree,Arts,1996,Fluent
4915,Associate's Degree,Engineering,1976,Intermediate
4916,PhD,Engineering,1980,Basic
4917,Master's Degree,Law,1984,Basic
4918,High School,Engineering,1975,Intermediate
4919,Bachelor's Degree,Sciences,2014,Native
4920,Bachelor's Degree,Arts,1996,Basic
4921,High School,Business,1976,Basic
4922,PhD,Business,1975,Native
4923,Master's Degree,Sciences,2009,Intermediate
